perturbation,source,target,filepath,T4a_corr,T4b_corr,T4c_corr,T4d_corr,T5a_corr,T5b_corr,T5c_corr,T5d_corr,T4_mean_corr,T5_mean_corr,T4_min_corr,T5_min_corr,T4_delta,T5_delta,T4_sensitivity,T5_sensitivity,combined_sensitivity,T4a_delta,T4a_sensitivity,T4b_delta,T4b_sensitivity,T4c_delta,T4c_sensitivity,T4d_delta,T4d_sensitivity,T5a_delta,T5a_sensitivity,T5b_delta,T5b_sensitivity,T5c_delta,T5c_sensitivity,T5d_delta,T5d_sensitivity,T4_baseline,T5_baseline
Am_T1,Am,T1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\Am_T1.csv,0.9369998426679068,0.719449328795684,0.5372179584899216,0.8566105289270145,0.8412543522463481,0.9032093500431818,0.9495646399732152,0.9010051106065,0.7625694147201317,0.8987583632173113,0.5372179584899216,0.8412543522463481,-4.332064473810959e-08,2.239573371198844e-08,4.332064473810959e-08,2.239573371198844e-08,3.285818922504902e-08,-1.47931893401676e-08,1.47931893401676e-08,3.2925039361586528e-09,3.2925039361586528e-09,-1.1798230947768218e-08,1.1798230947768218e-08,-1.499836622675943e-07,1.499836622675943e-07,6.422105858217009e-08,6.422105858217009e-08,-4.331947878188913e-08,4.331947878188913e-08,-6.778889227732066e-09,6.778889227732066e-09,7.546024438642718e-08,7.546024438642718e-08,0.7625694580407765,0.8987583408215776
C2_Am,C2,Am,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_Am.csv,0.9369998633170706,0.7194493696097308,0.5372178273446742,0.8566106240905407,0.8412543511166104,0.9032093362968656,0.94956465572482,0.9010050387515742,0.7625694210905041,0.8987583454724675,0.5372178273446742,0.8412543511166104,-3.695027239736248e-08,4.650889895430055e-09,3.695027239736248e-08,4.650889895430055e-09,2.080058114639627e-08,5.855974483104376e-09,5.855974483104376e-09,4.410655074504888e-08,4.410655074504888e-08,-1.4294347838728072e-07,1.4294347838728072e-07,-5.4820136097255556e-08,5.4820136097255556e-08,6.309132083437419e-08,6.309132083437419e-08,-5.70657949783282e-08,5.70657949783282e-08,8.972715570543244e-09,8.972715570543244e-09,3.6053185992201975e-09,3.6053185992201975e-09,0.7625694580407765,0.8987583408215776
C2_L1,C2,L1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_L1.csv,0.9369998574610962,0.7194493255031801,0.5372179702881525,0.8566106789106768,0.8412542880252896,0.9032093933626606,0.9495646467521044,0.9010050351462556,0.7625694580407765,0.8987583408215776,0.5372179702881525,0.8412542880252896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625694580407765,0.8987583408215776
C2_L2,C2,L2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_L2.csv,0.9369998574610962,0.7194493255031801,0.5372179702881525,0.8566106789106768,0.8412542880252896,0.9032093933626606,0.9495646467521044,0.9010050351462556,0.7625694580407765,0.8987583408215776,0.5372179702881525,0.8412542880252896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625694580407765,0.8987583408215776
C2_L3,C2,L3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_L3.csv,0.937098868833205,0.7190515184533696,0.5386030064175291,0.8517319015252152,0.8422225324708311,0.9031704661825626,0.9495645776537572,0.9008854431564796,0.7616213238073297,0.8989607548659077,0.5386030064175291,0.8422225324708311,-0.0009481342334467513,0.00020241404433007926,0.0009481342334467513,0.00020241404433007926,0.0005752741388884153,9.901137210888145e-05,9.901137210888145e-05,-0.00039780704981051684,0.00039780704981051684,0.0013850361293765712,0.0013850361293765712,-0.004878777385461608,0.004878777385461608,0.0009682444455415551,0.0009682444455415551,-3.892718009801399e-05,3.892718009801399e-05,-6.909834715518315e-08,6.909834715518315e-08,-0.00011959198977606889,0.00011959198977606889,0.7625694580407765,0.8987583408215776
C2_L4,C2,L4,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_L4.csv,0.9371267285454208,0.7200471014508778,0.5329912236561414,0.8650210504006364,0.8385407494905911,0.903782770096814,0.950968672607728,0.8935477871517036,0.7637965260132691,0.8967099948367092,0.5329912236561414,0.8385407494905911,0.0012270679724926126,-0.0020483459848683605,0.0012270679724926126,0.0020483459848683605,0.0016377069786804865,0.00012687108432463123,0.00012687108432463123,0.0005977759476977207,0.0005977759476977207,-0.004226746632011169,0.004226746632011169,0.0084103714899596,0.0084103714899596,-0.0027135385346984675,0.0027135385346984675,0.0005733767341533635,0.0005733767341533635,0.001404025855623603,0.001404025855623603,-0.007457247994552052,0.007457247994552052,0.7625694580407765,0.8987583408215776
C2_L5,C2,L5,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_L5.csv,0.9336248469712032,0.7406466276024767,0.5686747682356548,0.0,0.8393617522191104,0.9156571176012526,0.95653659350218,0.8709046375319508,0.5607365607023337,0.8956150252136235,0.0,0.8393617522191104,-0.20183289733844278,-0.0031433156079541114,0.20183289733844278,0.0031433156079541114,0.10248810647319845,-0.003375010489892971,0.003375010489892971,0.0211973020992966,0.0211973020992966,0.031456797947502224,0.031456797947502224,-0.8566106789106768,0.8566106789106768,-0.0018925358061792075,0.0018925358061792075,0.012447724238591973,0.012447724238591973,0.006971946750075619,0.006971946750075619,-0.03010039761430483,0.03010039761430483,0.7625694580407765,0.8987583408215776
C2_Lawf2,C2,Lawf2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_Lawf2.csv,0.9341355215513378,0.7142747524344271,0.5725678029313405,0.0,0.8243062689155148,0.8885645898809645,0.9353413587676712,0.8748643769847574,0.5552445192292763,0.880769148637227,0.0,0.8243062689155148,-0.20732493881150016,-0.017989192184350578,0.20732493881150016,0.017989192184350578,0.11265706549792537,-0.00286433590975832,0.00286433590975832,-0.005174573068753019,0.005174573068753019,0.03534983264318792,0.03534983264318792,-0.8566106789106768,0.8566106789106768,-0.016948019109774726,0.016948019109774726,-0.014644803481696056,0.014644803481696056,-0.014223287984433175,0.014223287984433175,-0.026140658161498243,0.026140658161498243,0.7625694580407765,0.8987583408215776
C2_Mi1,C2,Mi1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_Mi1.csv,0.9365799267498576,0.7105004756836615,0.5350704046139195,0.8261313984067219,0.8423161317670366,0.8892345338339493,0.9375795679561506,0.9089756081041874,0.7520705513635402,0.8945264604153309,0.5350704046139195,0.8423161317670366,-0.010498906677236297,-0.004231880406246669,0.010498906677236297,0.004231880406246669,0.007365393541741483,-0.00041993071123858083,0.00041993071123858083,-0.0089488498195186,0.0089488498195186,-0.0021475656742330207,0.0021475656742330207,-0.030479280503954875,0.030479280503954875,0.001061843741747004,0.001061843741747004,-0.013974859528711248,0.013974859528711248,-0.011985078795953785,0.011985078795953785,0.007970572957931799,0.007970572957931799,0.7625694580407765,0.8987583408215776
C2_T1,C2,T1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_T1.csv,0.9369998751636256,0.7194492914675347,0.5372178938565964,0.8566104806458738,0.8412542903915464,0.903209274684808,0.9495646644239596,0.9010050899996288,0.7625693852834076,0.8987583298749857,0.5372178938565964,0.8412542903915464,-7.2757368907439e-08,-1.0946591855187648e-08,7.2757368907439e-08,1.0946591855187648e-08,4.1851980381313325e-08,1.7702529442331638e-08,1.7702529442331638e-08,-3.403564541315518e-08,3.403564541315518e-08,-7.643155619518893e-08,7.643155619518893e-08,-1.9826480301965432e-07,1.9826480301965432e-07,2.3662568571225506e-09,2.3662568571225506e-09,-1.1867785254526808e-07,1.1867785254526808e-07,1.7671855201406572e-08,1.7671855201406572e-08,5.485337317701067e-08,5.485337317701067e-08,0.7625694580407765,0.8987583408215776
C2_T2,C2,T2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_T2.csv,0.9369116447721642,0.7193959479929636,0.5373111085608162,0.8583581581530584,0.8413268317886602,0.9028681730210352,0.9494124600044358,0.901183578518212,0.7629942148697506,0.8986977608330858,0.5373111085608162,0.8413268317886602,0.0004247568289741377,-6.057998849173796e-05,0.0004247568289741377,6.057998849173796e-05,0.00024266840873293782,-8.821268893199896e-05,8.821268893199896e-05,-5.337751021650128e-05,5.337751021650128e-05,9.313827266366204e-05,9.313827266366204e-05,0.001747479242381611,0.001747479242381611,7.254376337062496e-05,7.254376337062496e-05,-0.0003412203416254256,0.0003412203416254256,-0.0001521867476685923,0.0001521867476685923,0.00017854337195633008,0.00017854337195633008,0.7625694580407765,0.8987583408215776
C2_T4a,C2,T4a,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_T4a.csv,0.9370187758846216,0.7228467158555264,0.534254089401507,0.8519530846405031,0.8413569425609245,0.9042016511608651,0.9498005036191698,0.9012615194933334,0.7615181664455395,0.8991551542085733,0.534254089401507,0.8413569425609245,-0.0010512915952369806,0.0003968133869957091,0.0010512915952369806,0.0003968133869957091,0.0007240524911163448,1.891842352541584e-05,1.891842352541584e-05,0.003397390352346319,0.003397390352346319,-0.0029638808866455646,0.0029638808866455646,-0.004657594270173648,0.004657594270173648,0.00010265453563496063,0.00010265453563496063,0.0009922577982045544,0.0009922577982045544,0.0002358568670653982,0.0002358568670653982,0.0002564843470778122,0.0002564843470778122,0.7625694580407765,0.8987583408215776
C2_Tm1,C2,Tm1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_Tm1.csv,0.9370008868744264,0.7194476754391118,0.537216987597568,0.8564834259897897,0.8412575840759465,0.9032136106671051,0.9495674736244564,0.9010031953229968,0.7625372439752239,0.8987604659226262,0.537216987597568,0.8412575840759465,-3.221406555253825e-05,2.125101048577882e-06,3.221406555253825e-05,2.125101048577882e-06,1.7169583300558067e-05,1.029413330244644e-06,1.029413330244644e-06,-1.650064068270396e-06,1.650064068270396e-06,-9.826905845722322e-07,9.826905845722322e-07,-0.00012725292088711093,0.00012725292088711093,3.2960506569645887e-06,3.2960506569645887e-06,4.2173044445537045e-06,4.2173044445537045e-06,2.826872351979759e-06,2.826872351979759e-06,-1.8398232588534569e-06,1.8398232588534569e-06,0.7625694580407765,0.8987583408215776
C2_Tm9,C2,Tm9,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_Tm9.csv,0.9374211694710533,0.7198941020398837,0.5352217419508113,0.8407780911000889,0.8478733893393966,0.9037174869913716,0.9498201369775274,0.9038132104194052,0.7583287761404593,0.9013060559319253,0.5352217419508113,0.8478733893393966,-0.0042406819003171226,0.0025477151103476814,0.0042406819003171226,0.0025477151103476814,0.003394198505332402,0.0004213120099570977,0.0004213120099570977,0.00044477653670360606,0.00044477653670360606,-0.001996228337341255,0.001996228337341255,-0.015832587810587828,0.015832587810587828,0.006619101314107034,0.006619101314107034,0.0005080936287109594,0.0005080936287109594,0.00025549022542303845,0.00025549022542303845,0.0028081752731495824,0.0028081752731495824,0.7625694580407765,0.8987583408215776
C2_TmY14,C2,TmY14,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C2_TmY14.csv,0.9369996363741282,0.7194492978300949,0.5372182673489674,0.8566113458722248,0.8412505443641263,0.903206861116444,0.949565072375255,0.9010647937947356,0.7625696368563538,0.8987718179126402,0.5372182673489674,0.8412505443641263,1.7881557734522602e-07,1.3477091062585878e-05,1.7881557734522602e-07,1.3477091062585878e-05,6.827953319965552e-06,-2.2108696795530847e-07,2.2108696795530847e-07,-2.7673085156720845e-08,2.7673085156720845e-08,2.9706081483560354e-07,2.9706081483560354e-07,6.669615479903968e-07,6.669615479903968e-07,-3.7436611632912786e-06,3.7436611632912786e-06,-2.5322462166021964e-06,2.5322462166021964e-06,4.256231506127861e-07,4.256231506127861e-07,5.9758648479957266e-05,5.9758648479957266e-05,0.7625694580407765,0.8987583408215776
C3_Am,C3,Am,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_Am.csv,0.9369999076139324,0.7194493362223136,0.5372179393280444,0.8566107566577829,0.8412543279988597,0.9032093647211462,0.9495646285352124,0.9010050807570688,0.7625694849555184,0.8987583505030717,0.5372179393280444,0.8412543279988597,2.691474187965781e-08,9.681494161917215e-09,2.691474187965781e-08,9.681494161917215e-09,1.8298118020787513e-08,5.015283621734312e-08,5.015283621734312e-08,1.0719133469727637e-08,1.0719133469727637e-08,-3.096010814385153e-08,3.096010814385153e-08,7.774710608643431e-08,7.774710608643431e-08,3.997357012064384e-08,3.997357012064384e-08,-2.8641514382421462e-08,2.8641514382421462e-08,-1.821689199488219e-08,1.821689199488219e-08,4.561081312637327e-08,4.561081312637327e-08,0.7625694580407765,0.8987583408215776
C3_CT1(M10),C3,CT1(M10),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_CT1(M10).csv,0.937004565720028,0.719437387485671,0.5373717124014057,0.8566031974376546,0.8412529777442858,0.903322833189792,0.9496047439766644,0.90071338355907,0.7626042157611898,0.8987234846174531,0.5373717124014057,0.8412529777442858,3.475772041328096e-05,-3.4856204124467105e-05,3.475772041328096e-05,3.4856204124467105e-05,3.480696226887403e-05,4.708258931840348e-06,4.708258931840348e-06,-1.19380175090944e-05,1.19380175090944e-05,0.00015374211325314135,0.00015374211325314135,-7.4814730222083625e-06,7.4814730222083625e-06,-1.3102810038079227e-06,1.3102810038079227e-06,0.00011343982713141187,0.00011343982713141187,4.009722455999842e-05,4.009722455999842e-05,-0.0002916515871855818,0.0002916515871855818,0.7625694580407765,0.8987583408215776
C3_L1,C3,L1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_L1.csv,0.9369998574610962,0.7194493255031801,0.5372179702881525,0.8566106789106768,0.8412542880252896,0.9032093933626606,0.9495646467521044,0.9010050351462556,0.7625694580407765,0.8987583408215776,0.5372179702881525,0.8412542880252896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625694580407765,0.8987583408215776
C3_L2,C3,L2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_L2.csv,0.9369998574610962,0.7194493255031801,0.5372179702881525,0.8566106789106768,0.8412542880252896,0.9032093933626606,0.9495646467521044,0.9010050351462556,0.7625694580407765,0.8987583408215776,0.5372179702881525,0.8412542880252896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625694580407765,0.8987583408215776
C3_L3,C3,L3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_L3.csv,0.9378906655268314,0.7163682832592885,0.5641961415385258,0.7531234191333022,0.8588889879628057,0.89982024624446,0.942303178185045,0.9042369087049952,0.742894627364487,0.9013123302743266,0.5641961415385258,0.8588889879628057,-0.0196748306762895,0.0025539894527489837,0.0196748306762895,0.0025539894527489837,0.011114410064519242,0.0008908080657352713,0.0008908080657352713,-0.0030810422438916074,0.0030810422438916074,0.026978171250373273,0.026978171250373273,-0.10348725977737461,0.10348725977737461,0.017634699937516096,0.017634699937516096,-0.0033891471182005972,0.0033891471182005972,-0.007261468567059337,0.007261468567059337,0.003231873558739551,0.003231873558739551,0.7625694580407765,0.8987583408215776
C3_L5,C3,L5,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_L5.csv,0.9350776264252436,0.7287468211800074,0.5561858971795084,0.0,0.8402898003443618,0.9150340942767988,0.9559636722939604,0.8706022779659689,0.5550025861961898,0.8954724612202725,0.0,0.8402898003443618,-0.20756687184458666,-0.0032858796013051084,0.20756687184458666,0.0032858796013051084,0.10542637572294589,-0.0019222310358525396,0.0019222310358525396,0.009297495676827361,0.009297495676827361,0.018967926891355846,0.018967926891355846,-0.8566106789106768,0.8566106789106768,-0.000964487680927717,0.000964487680927717,0.011824700914138231,0.011824700914138231,0.006399025541856007,0.006399025541856007,-0.030402757180286732,0.030402757180286732,0.7625694580407765,0.8987583408215776
C3_Lawf2,C3,Lawf2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_Lawf2.csv,0.9338830810459202,0.7185629679509727,0.5849205827852474,0.0,0.8619646499505392,0.8714749195504969,0.9400784712752196,0.9318592918729708,0.5593416579455351,0.9013443331623067,0.0,0.8619646499505392,-0.20322780009524133,0.002585992340729093,0.20322780009524133,0.002585992340729093,0.10290689621798521,-0.003116776415175937,0.003116776415175937,-0.0008863575522073397,0.0008863575522073397,0.04770261249709484,0.04770261249709484,-0.8566106789106768,0.8566106789106768,0.020710361925249665,0.020710361925249665,-0.031734473812163655,0.031734473812163655,-0.009486175476884795,0.009486175476884795,0.030854256726715157,0.030854256726715157,0.7625694580407765,0.8987583408215776
C3_Mi1,C3,Mi1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_Mi1.csv,0.936874335731131,0.7192101249259458,0.5375214617906732,0.8549205525887225,0.8412226806563349,0.9023298473969884,0.9494861327534174,0.9030820143581948,0.7621316187591181,0.8990301687912339,0.5375214617906732,0.8412226806563349,-0.00043783928165841424,0.00027182796965630196,0.00043783928165841424,0.00027182796965630196,0.0003548336256573581,-0.0001255217299651612,0.0001255217299651612,-0.00023920057723425536,0.00023920057723425536,0.0003034915025206253,0.0003034915025206253,-0.0016901263219543106,0.0016901263219543106,-3.1607368954689186e-05,3.1607368954689186e-05,-0.0008795459656721905,0.0008795459656721905,-7.851399868696873e-05,7.851399868696873e-05,0.0020769792119391672,0.0020769792119391672,0.7625694580407765,0.8987583408215776
C3_Mi4,C3,Mi4,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_Mi4.csv,0.9369785017635364,0.7192837653485133,0.5376712709960527,0.8479314196236863,0.8405918846597078,0.903653027274022,0.9502623216619576,0.8998812047811875,0.7604662394329472,0.8985971095942187,0.5376712709960527,0.8405918846597078,-0.002103218607829249,-0.0001612312273588934,0.002103218607829249,0.0001612312273588934,0.0011322249175940713,-2.135569755978839e-05,2.135569755978839e-05,-0.0001655601546667329,0.0001655601546667329,0.00045330070790017274,0.00045330070790017274,-0.008679259286990426,0.008679259286990426,-0.0006624033655817652,0.0006624033655817652,0.0004436339113613741,0.0004436339113613741,0.0006976749098531743,0.0006976749098531743,-0.0011238303650681347,0.0011238303650681347,0.7625694580407765,0.8987583408215776
C3_Mi9,C3,Mi9,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_Mi9.csv,0.9357667298609827,0.7175699254805625,0.5573801390534725,0.8389936661092294,0.8409232089993021,0.8983222797382946,0.947753868743913,0.9026765090906071,0.7624276151260618,0.8974189666430291,0.5573801390534725,0.8409232089993021,-0.0001418429147146405,-0.001339374178548458,0.0001418429147146405,0.001339374178548458,0.0007406085466315493,-0.001233127600113404,0.001233127600113404,-0.00187940002261755,0.00187940002261755,0.020162168765319954,0.020162168765319954,-0.01761701280144734,0.01761701280144734,-0.00033107902598750183,0.00033107902598750183,-0.004887113624366002,0.004887113624366002,-0.0018107780081914049,0.0018107780081914049,0.0016714739443515203,0.0016714739443515203,0.7625694580407765,0.8987583408215776
C3_R3,C3,R3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_R3.csv,0.9369998466297356,0.7194493892469518,0.5372179101324074,0.8566105147696469,0.8412543450148581,0.9032093349105904,0.9495646827915568,0.9010050795765038,0.7625694151946854,0.8987583605733772,0.5372179101324074,0.8412543450148581,-4.284609111948612e-08,1.9751799640310708e-08,4.284609111948612e-08,1.9751799640310708e-08,3.129894537989841e-08,-1.0831360586216476e-08,1.0831360586216476e-08,6.374377170548229e-08,6.374377170548229e-08,-6.015574516293754e-08,6.015574516293754e-08,-1.6414102987916124e-07,1.6414102987916124e-07,5.698956850874737e-08,5.698956850874737e-08,-5.8452070184067395e-08,5.8452070184067395e-08,3.603945242236506e-08,3.603945242236506e-08,4.4430248147264706e-08,4.4430248147264706e-08,0.7625694580407765,0.8987583408215776
C3_T1,C3,T1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_T1.csv,0.9369998461367322,0.7194493303444358,0.5372178907380407,0.8566107030472521,0.8412543704210326,0.9032093076486404,0.9495648376821164,0.9010053668091113,0.7625694425666152,0.8987584706402251,0.5372178907380407,0.8412543704210326,-1.547416128566681e-08,1.2981864749850303e-07,1.547416128566681e-08,1.2981864749850303e-07,7.264640439208492e-08,-1.1324364002085474e-08,1.1324364002085474e-08,4.841255729637339e-09,4.841255729637339e-09,-7.955011183113925e-08,7.955011183113925e-08,2.413657529398705e-08,2.413657529398705e-08,8.23957430062805e-08,8.23957430062805e-08,-8.571402021484431e-08,8.571402021484431e-08,1.9093001202286075e-07,1.9093001202286075e-07,3.316628556238044e-07,3.316628556238044e-07,0.7625694580407765,0.8987583408215776
C3_T2,C3,T2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_T2.csv,0.9370930178611666,0.7177886991733634,0.5415725575554537,0.8810388181423529,0.8440028819305244,0.893617516001369,0.9445727308597884,0.9046730667741244,0.7693732731830841,0.8967165488914516,0.5415725575554537,0.8440028819305244,0.0068038151423076565,-0.0020417919301259913,0.0068038151423076565,0.0020417919301259913,0.004422803536216824,9.316040007045778e-05,9.316040007045778e-05,-0.0016606263298166724,0.0016606263298166724,0.004354587267301202,0.004354587267301202,0.024428139231676083,0.024428139231676083,0.002748593905234853,0.002748593905234853,-0.009591877361291634,0.009591877361291634,-0.004991915892315957,0.004991915892315957,0.003668031627868773,0.003668031627868773,0.7625694580407765,0.8987583408215776
C3_T4a,C3,T4a,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_T4a.csv,0.937045639344436,0.723918817663736,0.5339109675444772,0.8505692653441849,0.841416577179891,0.9045266739641848,0.9498516991159696,0.9013825216475444,0.7613611724742085,0.8992943679768974,0.5339109675444772,0.841416577179891,-0.0012082855665679348,0.0005360271553198626,0.0012082855665679348,0.0005360271553198626,0.0008721563609438987,4.57818833398127e-05,4.57818833398127e-05,0.004469492160555921,0.004469492160555921,-0.003307002743675347,0.003307002743675347,-0.006041413566491904,0.006041413566491904,0.0001622891546014804,0.0001622891546014804,0.001317280601524251,0.001317280601524251,0.0002870523638651701,0.0002870523638651701,0.0003774865012887707,0.0003774865012887707,0.7625694580407765,0.8987583408215776
C3_T4b,C3,T4b,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_T4b.csv,0.9373092938893433,0.7121585196571775,0.5407463145400957,0.8407055049152758,0.8410136612219017,0.8971548618631535,0.948615677549597,0.8992965268435847,0.7577299082504731,0.8965201818695593,0.5407463145400957,0.8410136612219017,-0.004839549790303321,-0.0022381589520182876,0.004839549790303321,0.0022381589520182876,0.0035388543711608045,0.0003094364282471007,0.0003094364282471007,-0.007290805846002613,0.007290805846002613,0.0035283442519431496,0.0035283442519431496,-0.015905173995400923,0.015905173995400923,-0.00024062680338787779,0.00024062680338787779,-0.0060545314995070765,0.0060545314995070765,-0.0009489692025074214,0.0009489692025074214,-0.0017085083026708858,0.0017085083026708858,0.7625694580407765,0.8987583408215776
C3_T4c,C3,T4c,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_T4c.csv,0.9368765183599336,0.7201108155364584,0.5388609359040852,0.8611843238579245,0.8410912318791068,0.9035104676306848,0.949584863349042,0.9002606790231277,0.7642581484146004,0.8986118104704903,0.5388609359040852,0.8410912318791068,0.001688690373823909,-0.00014653035108724843,0.001688690373823909,0.00014653035108724843,0.0009176103624555787,-0.0001233391011625784,0.0001233391011625784,0.0006614900332783114,0.0006614900332783114,0.00164296561593269,0.00164296561593269,0.004573644947247768,0.004573644947247768,-0.00016305614618272735,0.00016305614618272735,0.0003010742680241707,0.0003010742680241707,2.0216596937627784e-05,2.0216596937627784e-05,-0.0007443561231279539,0.0007443561231279539,0.7625694580407765,0.8987583408215776
C3_T4d,C3,T4d,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_T4d.csv,0.9362417734912736,0.7261937981266441,0.5427679781630208,0.8609519573006105,0.8449232982361518,0.8812352190231759,0.9366969309444376,0.92470947318333,0.7665388767703872,0.8968912303467738,0.5427679781630208,0.8449232982361518,0.003969418729610763,-0.0018671104748038125,0.003969418729610763,0.0018671104748038125,0.002918264602207288,-0.0007580839698225761,0.0007580839698225761,0.006744472623464004,0.006744472623464004,0.005550007874868257,0.005550007874868257,0.0043412783899337,0.0043412783899337,0.003669010210862189,0.003669010210862189,-0.021974174339484676,0.021974174339484676,-0.012867715807666769,0.012867715807666769,0.023704438037074338,0.023704438037074338,0.7625694580407765,0.8987583408215776
C3_Tm1,C3,Tm1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\C3_Tm1.csv,0.937005543036504,0.7194428926078261,0.5372079250727743,0.8560208416193122,0.8412739889361432,0.9032309965000516,0.9495808817367408,0.9010125503916276,0.7624193005841042,0.8987746043911408,0.5372079250727743,0.8412739889361432,-0.00015015745667223968,1.626356956319075e-05,0.00015015745667223968,1.626356956319075e-05,8.321051311771521e-05,5.685575407810006e-06,5.685575407810006e-06,-6.432895353958301e-06,6.432895353958301e-06,-1.0045215378284844e-05,1.0045215378284844e-05,-0.0005898372913645256,0.0005898372913645256,1.970091085368164e-05,1.970091085368164e-05,2.160313739096864e-05,2.160313739096864e-05,1.6234984636431804e-05,1.6234984636431804e-05,7.515245372013979e-06,7.515245372013979e-06,0.7625694580407765,0.8987583408215776
